CDM_TBL,answer_code,concept_code,src_vocab_code,vocabulary_id,target_concept_id
OBS_GEN,170318061042,,LC,,0
OBS_GEN,17031818200,,LC,,0
OBS_GEN,170978645122,,LC,,0
OBS_GEN,171610212003,,LC,,0
OBS_GEN,18095001802,,LC,,0
OBS_GEN,191130001012,,LC,,0
OBS_GEN,191530031001,,LC,,0
OBS_GEN,191976801003,,LC,,0
OBS_GEN,27123037200,,LC,,0
OBS_GEN,290270706023,,LC,,0
OBS_GEN,291319627011,,LC,,0
OBS_GEN,31043010200,,LC,,0
OBS_GEN,31185969700,,LC,,0
OBS_GEN,39153507501,,LC,,0
OBS_GEN,42003070800,,LC,,0
OBS_GEN,46099001112,,LC,,0
OBS_GEN,481390602073,,LC,,0
OBS_GEN,484530013102,,LC,,0
OBS_GEN,55079011100,,LC,,0
OBS_GEN,120110608011,,LC,,0
OBS_GEN,120690304113,,LC,,0
OBS_GEN,131839701021,,LC,,0
OBS_GEN,170318044061,,LC,,0
OBS_GEN,170438464041,,LC,,0
OBS_GEN,171479548001,,LC,,0
OBS_GEN,19021960200,,LC,,0
OBS_GEN,19083480500,,LC,,0
OBS_GEN,191530107084,,LC,,0
OBS_GEN,19163011400,,LC,,0
OBS_GEN,19193000400,,LC,,0
OBS_GEN,26099261800,,LC,,0
OBS_GEN,270030502351,,LC,,0
OBS_GEN,270530201013,,LC,,0
OBS_GEN,27145000901,,LC,,0
OBS_GEN,290950157011,,LC,,0
OBS_GEN,310539643004,,LC,,0
OBS_GEN,320030049172,,LC,,0
OBS_GEN,371759601004,,LC,,0
OBS_GEN,410030109002,,LC,,0
OBS_GEN,46099001806,,LC,,0
OBS_GEN,481990303012,,LC,,0
OBS_GEN,510594709004,,LC,,0
OBS_GEN,530330027004,,LC,,0
OBS_GEN,551299503004,,LC,,0
OBS_GEN,6059032063,,LC,,0
OBS_GEN,120730015004,,LC,,0
OBS_GEN,15009031504,,LC,,0
OBS_GEN,17031800800,,LC,,0
OBS_GEN,170950010004,,LC,,0
OBS_GEN,17099963800,,LC,,0
OBS_GEN,171030006003,,LC,,0
OBS_GEN,17109010300,,LC,,0
OBS_GEN,190339508001,,LC,,0
OBS_GEN,190919704002,,LC,,0
OBS_GEN,190959601001,,LC,,0
OBS_GEN,191530007033,,LC,,0
OBS_GEN,22103040401,,LC,,0
OBS_GEN,27163071010,,LC,,0
OBS_GEN,290950006002,,LC,,0
OBS_GEN,29095006900,,LC,,0
OBS_GEN,31055007431,,LC,,0
OBS_GEN,40138111002,,LC,,0
OBS_GEN,410530052041,,LC,,0
OBS_GEN,42041011606,,LC,,0
OBS_GEN,511076110311,,LC,,0
OBS_GEN,550439605001,,LC,,0
OBS_GEN,120710402081,,LC,,0
OBS_GEN,170438423002,,LC,,0
OBS_GEN,17043845507,,LC,,0
OBS_GEN,171430048022,,LC,,0
OBS_GEN,18019050801,,LC,,0
OBS_GEN,190130029011,,LC,,0
OBS_GEN,191010903011,,LC,,0
OBS_GEN,19119950100,,LC,,0
OBS_GEN,19153001200,,LC,,0
OBS_GEN,191690007003,,LC,,0
OBS_GEN,291279605001,,LC,,0
OBS_GEN,29183311153,,LC,,0
OBS_GEN,31055007506,,LC,,0
OBS_GEN,35013000700,,LC,,0
OBS_GEN,360550124021,,LC,,0
OBS_GEN,53077002801,,LC,,0
OBS_GEN,01133965502,,LC,,0
OBS_GEN,130890224031,,LC,,0
OBS_GEN,13223120506,,LC,,0
OBS_GEN,170311003001,,LC,,0
OBS_GEN,170318074004,,LC,,0
OBS_GEN,17043842703,,LC,,0
OBS_GEN,170438465151,,LC,,0
OBS_GEN,17141961301,,LC,,0
OBS_GEN,171430030001,,LC,,0
OBS_GEN,171790204005,,LC,,0
OBS_GEN,17179022200,,LC,,0
OBS_GEN,190019602002,,LC,,0
OBS_GEN,191239503002,,LC,,0
OBS_GEN,191530007011,,LC,,0
OBS_GEN,191550301002,,LC,,0
OBS_GEN,191610801001,,LC,,0
OBS_GEN,191630128012,,LC,,0
OBS_GEN,240317015095,,LC,,0
OBS_GEN,271450003042,,LC,,0
OBS_GEN,27163071001,,LC,,0
OBS_GEN,31109000100,,LC,,0
OBS_GEN,32031002408,,LC,,0
OBS_GEN,36087011603,,LC,,0
OBS_GEN,37063001100,,LC,,0
OBS_GEN,40136132002,,LC,,0
OBS_GEN,41005022302,,LC,,0
OBS_GEN,410510047001,,LC,,0
OBS_GEN,482014123005,,LC,,0
OBS_GEN,482015555041,,LC,,0
OBS_GEN,484530003025,,LC,,0
OBS_GEN,530330247033,,LC,,0
OBS_GEN,550250009024,,LC,,0
OBS_GEN,81190101042,,LC,,0
OBS_GEN,12031014424,,LC,,0
OBS_GEN,131131401042,,LC,,0
OBS_GEN,13285960600,,LC,,0
OBS_GEN,17031260700,,LC,,0
OBS_GEN,17031804901,,LC,,0
OBS_GEN,170318058011,,LC,,0
OBS_GEN,17141960900,,LC,,0
OBS_GEN,190130008003,,LC,,0
OBS_GEN,190130023033,,LC,,0
OBS_GEN,19049050817,,LC,,0
OBS_GEN,191130029003,,LC,,0
OBS_GEN,191799608004,,LC,,0
OBS_GEN,191956902001,,LC,,0
OBS_GEN,200910531102,,LC,,0
OBS_GEN,20111000500,,LC,,0
OBS_GEN,20171957100,,LC,,0
OBS_GEN,210590014013,,LC,,0
OBS_GEN,27037060840,,LC,,0
OBS_GEN,271090013023,,LC,,0
OBS_GEN,27123034201,,LC,,0
OBS_GEN,27123036500,,LC,,0
OBS_GEN,271390802071,,LC,,0
OBS_GEN,271450009011,,LC,,0
OBS_GEN,482319609001,,LC,,0
OBS_GEN,483396930011,,LC,,0
OBS_GEN,510594918021,,LC,,0
OBS_GEN,55063000600,,LC,,0
OBS_GEN,60014421001,,LC,,0
OBS_GEN,6037701801,,LC,,0
OBS_GEN,10510307021,,LC,,0
OBS_GEN,17043844401,,LC,,0
OBS_GEN,170438462013,,LC,,0
OBS_GEN,190339506001,,LC,,0
OBS_GEN,190693602004,,LC,,0
OBS_GEN,191499706003,,LC,,0
OBS_GEN,191530044004,,LC,,0
OBS_GEN,191810211002,,LC,,0
OBS_GEN,20091053013,,LC,,0
OBS_GEN,27037060729,,LC,,0
OBS_GEN,27045960200,,LC,,0
OBS_GEN,271034804002,,LC,,0
OBS_GEN,271310705032,,LC,,0
OBS_GEN,27139080202,,LC,,0
OBS_GEN,29047021807,,LC,,0
OBS_GEN,311090038012,,LC,,0
OBS_GEN,40135229032,,LC,,0
OBS_GEN,420834203001,,LC,,0
OBS_GEN,48029121120,,LC,,0
OBS_GEN,53053061001,,LC,,0
OBS_GEN,9001055100,,LC,,0
OBS_GEN,08013061300,,LC,,0
OBS_GEN,120110606071,,LC,,0
OBS_GEN,17031750500,,LC,,0
OBS_GEN,17111870501,,LC,,0
OBS_GEN,171118711142,,LC,,0
OBS_GEN,17143002800,,LC,,0
OBS_GEN,190039501002,,LC,,0
OBS_GEN,190610008013,,LC,,0
OBS_GEN,191130004002,,LC,,0
OBS_GEN,191279503001,,LC,,0
OBS_GEN,191690104003,,LC,,0
OBS_GEN,25025100400,,LC,,0
OBS_GEN,26139021603,,LC,,0
OBS_GEN,261614610004,,LC,,0
OBS_GEN,29037061100,,LC,,0
OBS_GEN,311530105032,,LC,,0
OBS_GEN,320030053582,,LC,,0
OBS_GEN,34023006207,,LC,,0
OBS_GEN,361219703001,,LC,,0
OBS_GEN,40133199061,,LC,,0
OBS_GEN,42101007300,,LC,,0
OBS_GEN,49011127006,,LC,,0
OBS_GEN,510538402002,,LC,,0
OBS_GEN,510594162002,,LC,,0
OBS_GEN,80690009013,,LC,,0
OBS_GEN,11170303303,,LC,,0
OBS_GEN,12021010437,,LC,,0
OBS_GEN,170010004004,,LC,,0
OBS_GEN,170119648003,,LC,,0
OBS_GEN,17031440900,,LC,,0
OBS_GEN,170318042041,,LC,,0
OBS_GEN,17031804606,,LC,,0
OBS_GEN,17115002902,,LC,,0
OBS_GEN,18097330105,,LC,,0
OBS_GEN,190199501001,,LC,,0
OBS_GEN,190490503002,,LC,,0
OBS_GEN,191799607004,,LC,,0
OBS_GEN,261251407002,,LC,,0
OBS_GEN,27037060603,,LC,,0
OBS_GEN,290997014011,,LC,,0
OBS_GEN,40030018011,,LC,,0
OBS_GEN,460819661021,,LC,,0
OBS_GEN,482015557011,,LC,,0
OBS_GEN,48439123301,,LC,,0
OBS_GEN,51013101100,,LC,,0
OBS_GEN,51770002900,,LC,,0
OBS_GEN,550250028001,,LC,,0
OBS_GEN,55025010300,,LC,,0
OBS_GEN,55025010801,,LC,,0
OBS_GEN,55059002700,,LC,,0
OBS_GEN,060371131011,,LC,,0
OBS_GEN,12105012900,,LC,,0
OBS_GEN,121199115002,,LC,,0
OBS_GEN,17031824115,,LC,,0
OBS_GEN,17031824119,,LC,,0
OBS_GEN,17103000200,,LC,,0
OBS_GEN,171030007002,,LC,,0
OBS_GEN,19013000700,,LC,,0
OBS_GEN,190470704023,,LC,,0
OBS_GEN,191130002093,,LC,,0
OBS_GEN,191454904002,,LC,,0
OBS_GEN,191530009012,,LC,,0
OBS_GEN,21111011707,,LC,,0
OBS_GEN,250173382003,,LC,,0
OBS_GEN,27109001100,,LC,,0
OBS_GEN,290190015031,,LC,,0
OBS_GEN,360593016001,,LC,,0
OBS_GEN,40143007645,,LC,,0
OBS_GEN,481130141451,,LC,,0
OBS_GEN,48113016524,,LC,,0
OBS_GEN,54061010103,,LC,,0
OBS_GEN,550551006011,,LC,,0
OBS_GEN,550791205013,,LC,,0
OBS_GEN,550791401001,,LC,,0
OBS_GEN,6037272100,,LC,,0
OBS_GEN,61110059071,,LC,,0
OBS_GEN,80150003003,,LC,,0
OBS_GEN,08031001101,,LC,,0
OBS_GEN,170950009001,,LC,,0
OBS_GEN,17195000600,,LC,,0
OBS_GEN,172030305011,,LC,,0
OBS_GEN,190230705001,,LC,,0
OBS_GEN,19041080100,,LC,,0
OBS_GEN,190594511001,,LC,,0
OBS_GEN,19085290100,,LC,,0
OBS_GEN,190899603001,,LC,,0
OBS_GEN,27101900100,,LC,,0
OBS_GEN,27123036700,,LC,,0
OBS_GEN,371679308011,,LC,,0
OBS_GEN,38017040508,,LC,,0
OBS_GEN,40131167341,,LC,,0
OBS_GEN,48439111023,,LC,,0
OBS_GEN,48439113513,,LC,,0
OBS_GEN,48453036500,,LC,,0
OBS_GEN,53063012600,,LC,,0
OBS_GEN,120110302032,,LC,,0
OBS_GEN,17031080202,,LC,,0
OBS_GEN,17031809000,,LC,,0
OBS_GEN,17095000600,,LC,,0
OBS_GEN,171670010011,,LC,,0
OBS_GEN,171699702002,,LC,,0
OBS_GEN,190630704002,,LC,,0
OBS_GEN,190650802002,,LC,,0
OBS_GEN,190930901001,,LC,,0
OBS_GEN,191050701001,,LC,,0
OBS_GEN,191530019004,,LC,,0
OBS_GEN,191870104002,,LC,,0
OBS_GEN,261635635004,,LC,,0
OBS_GEN,27037060831,,LC,,0
OBS_GEN,27123030100,,LC,,0
